lon,lat,frequency,risk
-81.25,19.3,0.50,0.00
-81.35,19.35,0.63,0.00
-81.25,19.35,0.38,0.38
-81.2,19.35,0.38,0.38
-81.15,19.35,0.38,0.38
-81.1,19.35,0.38,0.38
-81.25,19.4,0.38,0.38
-73,19.65,0.00,0.00
-80.05,19.7,0.50,1.50
-73.4,19.7,0.00,0.00
-73.35,19.7,0.00,0.00
-73.3,19.7,0.00,0.00
-73.25,19.7,0.00,0.00
-73.2,19.7,0.00,0.00
-73.15,19.7,0.00,0.00
-73.1,19.7,0.00,0.00
-73.05,19.7,0.00,0.00
-73,19.7,0.00,0.00
-73.25,19.75,0.88,0.00
-73.2,19.75,0.88,0.00
-79.8,19.75,0.13,0.00
-79.75,19.75,0.13,0.00
-73.15,19.75,0.13,0.00
-73,19.75,0.13,0.00
-73.4,19.75,0.00,0.00
-73.35,19.75,0.00,0.00
-73.3,19.75,0.00,0.00
-73.1,19.75,0.00,0.00
-73.05,19.75,0.00,0.00
-73.15,19.8,0.88,0.00
-73.3,19.8,0.38,0.00
-73.2,19.8,0.38,0.00
-73.25,19.8,0.13,0.00
-73.1,19.8,0.13,0.00
-73.05,19.8,0.13,0.25
-73.4,19.8,0.00,0.00
-73.35,19.8,0.00,0.00
-73,19.8,0.00,0.00
-73,19.85,0.63,0.00
-73.2,19.85,0.50,0.00
-73.15,19.85,0.38,0.00
-73.05,19.85,0.38,0.00
-73.3,19.85,0.25,0.00
-73.25,19.85,0.25,0.00
-73.1,19.85,0.13,0.00
-77.6,19.9,0.75,2.25
-77.55,19.9,0.75,0.00
-73.2,19.9,0.50,1.00
-77.7,19.9,0.38,0.00
-77.5,19.9,0.38,0.75
-73.1,19.9,0.38,0.75
-73,19.9,0.38,0.75
-77.45,19.9,0.25,0.00
-77.35,19.9,0.25,0.00
-73.15,19.9,0.25,0.00
-73.05,19.9,0.25,0.50
-77.65,19.9,0.00,0.00
-77.4,19.9,0.00,0.00
-75.25,19.95,0.88,1.75
-77.65,19.95,0.75,2.25
-75.4,19.95,0.75,0.00
-75.3,19.95,0.75,1.50
-75.45,19.95,0.63,0.00
-75.35,19.95,0.63,1.25
-73.1,19.95,0.63,1.25
-73,19.95,0.63,0.00
-73.15,19.95,0.50,0.00
-75.6,19.95,0.38,0.00
-75.5,19.95,0.38,0.75
-77.45,19.95,0.25,0.00
-77.4,19.95,0.25,0.00
-77.35,19.95,0.25,0.00
-77.2,19.95,0.25,0.00
-76.9,19.95,0.25,0.00
-75.55,19.95,0.25,0.00
-77.6,19.95,0.13,0.00
-77.55,19.95,0.13,0.00
-77.5,19.95,0.13,0.00
-77.3,19.95,0.13,0.00
-77.25,19.95,0.13,0.00
-77.15,19.95,0.13,0.00
-77.1,19.95,0.13,0.00
-77.05,19.95,0.13,0.00
-77,19.95,0.13,0.00
-76.95,19.95,0.13,0.25
-75.2,19.95,0.00,0.00
-75.1,19.95,0.00,0.00
-75.05,19.95,0.00,0.00
-75,19.95,0.00,0.00
-75.25,20,0.88,0.00
-75.55,20,0.38,0.75
-77.45,20,0.25,0.00
-76.45,20,0.25,0.50
-75.95,20,0.25,0.00
-75.8,20,0.25,0.00
-75.75,20,0.25,0.00
-75.65,20,0.25,0.00
-75.5,20,0.25,0.00
-75.4,20,0.25,0.00
-77.6,20,0.13,0.00
-77.55,20,0.13,0.00
-77.5,20,0.13,0.00
-77.4,20,0.13,0.00
-77.35,20,0.13,0.00
-77.3,20,0.13,0.00
-77.25,20,0.13,0.00
-77.2,20,0.13,0.00
-77.15,20,0.13,0.00
-77.1,20,0.13,0.00
-77.05,20,0.13,0.00
-77,20,0.13,0.00
-76.95,20,0.13,0.00
-76.9,20,0.13,0.00
-76.6,20,0.13,0.00
-76.55,20,0.13,0.00
-76.5,20,0.13,0.00
-76.4,20,0.13,0.00
-76.35,20,0.13,0.00
-76.05,20,0.13,0.00
-76,20,0.13,0.00
-75.9,20,0.13,0.00
-75.7,20,0.13,0.00
-75.6,20,0.13,0.00
-75.45,20,0.13,0.00
-75.35,20,0.13,0.00
-75.3,20,0.13,0.25
-76.85,20,0.00,0.00
-76.8,20,0.00,0.00
-76.75,20,0.00,0.00
-76.7,20,0.00,0.00
-76.65,20,0.00,0.00
-75.2,20,0.00,0.00
-75.15,20,0.00,0.00
-75.1,20,0.00,0.00
-75.05,20,0.00,0.00
-75,20,0.00,0.00
-74.95,20,0.00,0.00
-76.85,20.05,0.88,0.00
-76.9,20.05,0.75,0.00
-76.6,20.05,0.75,0.00
-74.9,20.05,0.75,2.25
-76.5,20.05,0.50,0.00
-75.75,20.05,0.38,0.75
-75.7,20.05,0.38,0.75
-77.6,20.05,0.25,0.00
-76.05,20.05,0.25,0.25
-75.8,20.05,0.25,0.50
-75.65,20.05,0.25,0.50
-75.25,20.05,0.25,0.50
-77.45,20.05,0.13,0.00
-77.35,20.05,0.13,0.00
-77.3,20.05,0.13,0.00
-77.2,20.05,0.13,0.00
-77.15,20.05,0.13,0.00
-77.1,20.05,0.13,0.00
-77.05,20.05,0.13,0.00
-77,20.05,0.13,0.00
-76.95,20.05,0.13,0.00
-76.8,20.05,0.13,0.00
-76.75,20.05,0.13,0.00
-76.55,20.05,0.13,0.00
-76.45,20.05,0.13,0.00
-76.4,20.05,0.13,0.00
-76.35,20.05,0.13,0.00
-76.3,20.05,0.13,0.00
-76.2,20.05,0.13,0.00
-76.15,20.05,0.13,0.00
-76.1,20.05,0.13,0.00
-75.55,20.05,0.13,0.00
-75.5,20.05,0.13,0.00
-75.45,20.05,0.13,0.00
-75.35,20.05,0.13,0.00
-75.3,20.05,0.13,0.00
-77.55,20.05,0.00,0.00
-77.5,20.05,0.00,0.00
-77.4,20.05,0.00,0.00
-77.25,20.05,0.00,0.00
-76.7,20.05,0.00,0.00
-76.65,20.05,0.00,0.00
-76.25,20.05,0.00,0.00
-76,20.05,0.00,0.00
-75.95,20.05,0.00,0.00
-75.9,20.05,0.00,0.00
-75.85,20.05,0.00,0.00
-75.6,20.05,0.00,0.00
-75.4,20.05,0.00,0.00
-75.2,20.05,0.00,0.00
-75.05,20.05,0.00,0.00
-75,20.05,0.00,0.00
-74.95,20.05,0.00,0.00
-74.85,20.05,0.00,0.00
-76.9,20.1,1.00,0.00
-76.85,20.1,1.00,0.00
-76.45,20.1,1.00,0.00
-77.05,20.1,0.88,0.88
-76.5,20.1,0.75,0.00
-74.9,20.1,0.75,0.00
-77,20.1,0.63,0.63
-76.75,20.1,0.63,0.63
-75,20.1,0.63,1.25
-74.95,20.1,0.63,0.00
-75.25,20.1,0.50,0.00
-75.1,20.1,0.50,0.00
-74.5,20.1,0.50,0.00
-74.45,20.1,0.50,1.50
-74.25,20.1,0.50,1.50
-76.7,20.1,0.38,0.38
-75.75,20.1,0.38,0.00
-75.8,20.1,0.25,0.00
-77.5,20.1,0.13,0.00
-77.45,20.1,0.13,0.00
-77.4,20.1,0.13,0.00
-77.35,20.1,0.13,0.00
-77.3,20.1,0.13,0.00
-77.25,20.1,0.13,0.00
-77.2,20.1,0.13,0.00
-77.15,20.1,0.13,0.00
-77.1,20.1,0.13,0.13
-76.95,20.1,0.13,0.13
-76.8,20.1,0.13,0.00
-76.65,20.1,0.13,0.13
-76.6,20.1,0.13,0.00
-76.55,20.1,0.13,0.00
-76.4,20.1,0.13,0.00
-76.35,20.1,0.13,0.00
-76.3,20.1,0.13,0.00
-76.25,20.1,0.13,0.00
-76.2,20.1,0.13,0.00
-76.15,20.1,0.13,0.00
-76.1,20.1,0.13,0.00
-75.65,20.1,0.13,0.00
-75.6,20.1,0.13,0.00
-76.05,20.1,0.00,0.00
-76,20.1,0.00,0.00
-75.95,20.1,0.00,0.00
-75.9,20.1,0.00,0.00
-75.85,20.1,0.00,0.00
-75.7,20.1,0.00,0.00
-75.55,20.1,0.00,0.00
-75.5,20.1,0.00,0.00
-75.45,20.1,0.00,0.00
-75.4,20.1,0.00,0.00
-75.35,20.1,0.00,0.00
-75.3,20.1,0.00,0.00
-75.2,20.1,0.00,0.00
-75.15,20.1,0.00,0.00
-75.05,20.1,0.00,0.00
-74.85,20.1,0.00,0.00
-74.8,20.1,0.00,0.00
-74.75,20.1,0.00,0.00
-74.7,20.1,0.00,0.00
-74.65,20.1,0.00,0.00
-74.6,20.1,0.00,0.00
-74.55,20.1,0.00,0.00
-76.9,20.15,1.00,1.00
-76.85,20.15,0.88,0.00
-76.7,20.15,0.88,0.00
-76.65,20.15,0.88,0.00
-76.5,20.15,0.88,0.00
-76.25,20.15,0.88,0.00
-76.1,20.15,0.88,0.88
-75.9,20.15,0.88,0.00
-75.8,20.15,0.88,0.00
-75.5,20.15,0.88,0.00
-76.45,20.15,0.75,0.00
-75.6,20.15,0.75,0.00
-75.15,20.15,0.75,0.00
-74.65,20.15,0.75,2.25
-74.6,20.15,0.75,2.25
-76.8,20.15,0.63,0.63
-76.05,20.15,0.63,0.00
-75.95,20.15,0.63,0.63
-74.7,20.15,0.63,0.00
-74.4,20.15,0.63,1.88
-76,20.15,0.50,0.50
-74.55,20.15,0.50,0.00
-76.2,20.15,0.38,0.00
-74.95,20.15,0.38,0.00
-74.45,20.15,0.38,1.13
-74.3,20.15,0.38,1.13
-76.75,20.15,0.25,0.25
-76.6,20.15,0.25,0.25
-76.3,20.15,0.25,0.25
-75.25,20.15,0.25,0.00
-75,20.15,0.25,0.00
-74.8,20.15,0.25,0.50
-77.45,20.15,0.13,0.00
-77.4,20.15,0.13,0.00
-77.35,20.15,0.13,0.00
-77.3,20.15,0.13,0.00
-77.25,20.15,0.13,0.00
-77.2,20.15,0.13,0.00
-77.15,20.15,0.13,0.00
-77.1,20.15,0.13,0.13
-77.05,20.15,0.13,0.00
-77,20.15,0.13,0.13
-76.95,20.15,0.13,0.00
-76.55,20.15,0.13,0.13
-76.4,20.15,0.13,0.13
-76.35,20.15,0.13,0.00
-76.15,20.15,0.13,0.00
-75.85,20.15,0.13,0.00
-75.75,20.15,0.13,0.00
-75.7,20.15,0.13,0.00
-75.35,20.15,0.13,0.00
-75.3,20.15,0.13,0.00
-75.2,20.15,0.13,0.00
-75.1,20.15,0.13,0.00
-74.9,20.15,0.13,0.00
-74.85,20.15,0.13,0.00
-74.75,20.15,0.13,0.25
-75.65,20.15,0.00,0.00
-75.55,20.15,0.00,0.00
-75.45,20.15,0.00,0.00
-75.4,20.15,0.00,0.00
-75.05,20.15,0.00,0.00
-74.5,20.15,0.00,0.00
-74.35,20.15,0.00,0.00
-74.25,20.15,0.00,0.00
-76.55,20.2,1.00,0.00
-76.45,20.2,1.00,0.00
-76.2,20.2,1.00,0.00
-76.05,20.2,1.00,0.00
-76,20.2,1.00,0.00
-76.7,20.2,0.88,0.00
-76.65,20.2,0.88,0.00
-76.5,20.2,0.88,0.00
-76.3,20.2,0.88,0.00
-76.8,20.2,0.75,0.00
-75.6,20.2,0.75,0.00
-75.55,20.2,0.75,0.00
-75.1,20.2,0.75,0.00
-76.75,20.2,0.63,0.63
-74.5,20.2,0.50,0.00
-74.3,20.2,0.50,1.00
-74.2,20.2,0.50,1.50
-74.15,20.2,0.50,1.00
-75.05,20.2,0.38,0.00
-74.25,20.2,0.38,0.75
-76.6,20.2,0.25,0.25
-76.4,20.2,0.25,0.25
-76.25,20.2,0.25,0.25
-76.15,20.2,0.25,0.25
-76.1,20.2,0.25,0.25
-75.15,20.2,0.25,0.00
-75,20.2,0.25,0.00
-74.95,20.2,0.25,0.00
-74.85,20.2,0.25,0.00
-74.4,20.2,0.25,0.50
-74.35,20.2,0.25,0.50
-77.35,20.2,0.13,0.00
-77.25,20.2,0.13,0.00
-77.2,20.2,0.13,0.00
-77.15,20.2,0.13,0.00
-77.1,20.2,0.13,0.00
-77.05,20.2,0.13,0.00
-77,20.2,0.13,0.00
-76.95,20.2,0.13,0.00
-76.9,20.2,0.13,0.00
-76.85,20.2,0.13,0.13
-76.35,20.2,0.13,0.13
-75.95,20.2,0.13,0.00
-75.9,20.2,0.13,0.00
-75.85,20.2,0.13,0.00
-75.8,20.2,0.13,0.00
-75.75,20.2,0.13,0.00
-75.65,20.2,0.13,0.00
-75.5,20.2,0.13,0.00
-75.45,20.2,0.13,0.00
-75.4,20.2,0.13,0.00
-75.35,20.2,0.13,0.00
-75.25,20.2,0.13,0.00
-75.2,20.2,0.13,0.00
-74.9,20.2,0.13,0.00
-74.65,20.2,0.13,0.00
-77.4,20.2,0.00,0.00
-77.3,20.2,0.00,0.00
-75.7,20.2,0.00,0.00
-75.3,20.2,0.00,0.00
-74.8,20.2,0.00,0.00
-74.75,20.2,0.00,0.00
-74.7,20.2,0.00,0.00
-74.6,20.2,0.00,0.00
-74.55,20.2,0.00,0.00
-74.45,20.2,0.00,0.00
-76.45,20.25,1.00,0.00
-76.4,20.25,1.00,0.00
-76.8,20.25,0.88,0.88
-76.65,20.25,0.88,0.88
-76.5,20.25,0.75,0.00
-76.15,20.25,0.75,0.00
-76.05,20.25,0.75,0.00
-75.05,20.25,0.75,0.00
-76.6,20.25,0.63,0.63
-76.2,20.25,0.63,0.63
-76.1,20.25,0.63,0.00
-76.7,20.25,0.50,0.50
-76.35,20.25,0.50,0.00
-76.25,20.25,0.50,0.50
-74.25,20.25,0.50,1.00
-74.2,20.25,0.50,1.00
-74.15,20.25,0.50,1.00
-76.75,20.25,0.38,0.38
-76.55,20.25,0.38,0.38
-76.3,20.25,0.38,0.00
-75.1,20.25,0.25,0.00
-75,20.25,0.25,0.00
-74.95,20.25,0.25,0.00
-77.3,20.25,0.13,0.00
-77.25,20.25,0.13,0.00
-77.2,20.25,0.13,0.00
-77.15,20.25,0.13,0.00
-77.1,20.25,0.13,0.00
-77.05,20.25,0.13,0.00
-77,20.25,0.13,0.00
-76.95,20.25,0.13,0.00
-76.9,20.25,0.13,0.00
-76.85,20.25,0.13,0.00
-76,20.25,0.13,0.13
-75.95,20.25,0.13,0.00
-75.9,20.25,0.13,0.00
-75.85,20.25,0.13,0.00
-75.8,20.25,0.13,0.00
-75.75,20.25,0.13,0.00
-75.7,20.25,0.13,0.00
-75.45,20.25,0.13,0.00
-75.4,20.25,0.13,0.00
-75.35,20.25,0.13,0.00
-75.15,20.25,0.13,0.00
-74.9,20.25,0.13,0.00
-74.7,20.25,0.13,0.00
-75.65,20.25,0.00,0.00
-75.6,20.25,0.00,0.00
-75.55,20.25,0.00,0.00
-75.5,20.25,0.00,0.00
-75.3,20.25,0.00,0.00
-75.25,20.25,0.00,0.00
-75.2,20.25,0.00,0.00
-74.85,20.25,0.00,0.00
-74.8,20.25,0.00,0.00
-74.75,20.25,0.00,0.00
-74.65,20.25,0.00,0.00
-74.6,20.25,0.00,0.00
-74.55,20.25,0.00,0.00
-74.5,20.25,0.00,0.00
-74.45,20.25,0.00,0.00
-74.4,20.25,0.00,0.00
-74.35,20.25,0.00,0.00
-74.3,20.25,0.00,0.00
-76.4,20.3,1.00,0.00
-76.3,20.3,1.00,0.00
-74.55,20.3,0.88,0.00
-76.35,20.3,0.75,0.00
-74.6,20.3,0.75,0.00
-74.4,20.3,0.75,0.00
-74.65,20.3,0.63,0.63
-74.5,20.3,0.63,0.00
-74.45,20.3,0.63,0.00
-74.35,20.3,0.63,0.63
-74.3,20.3,0.63,0.63
-74.25,20.3,0.63,1.25
-74.2,20.3,0.63,1.25
-74.15,20.3,0.63,1.25
-74.9,20.3,0.38,0.00
-74.85,20.3,0.38,0.00
-74.75,20.3,0.38,0.00
-74.8,20.3,0.25,0.00
-77.15,20.3,0.13,0.00
-77.1,20.3,0.13,0.00
-77.05,20.3,0.13,0.00
-77,20.3,0.13,0.00
-76.95,20.3,0.13,0.00
-76.9,20.3,0.13,0.00
-76.85,20.3,0.13,0.00
-76.8,20.3,0.13,0.00
-76.75,20.3,0.13,0.00
-76.7,20.3,0.13,0.00
-76.65,20.3,0.13,0.00
-76.6,20.3,0.13,0.00
-76.55,20.3,0.13,0.13
-76.5,20.3,0.13,0.13
-76.45,20.3,0.13,0.13
-76.25,20.3,0.13,0.13
-76.2,20.3,0.13,0.13
-76.1,20.3,0.13,0.13
-76.05,20.3,0.13,0.13
-76,20.3,0.13,0.00
-75.95,20.3,0.13,0.00
-75.9,20.3,0.13,0.00
-75.85,20.3,0.13,0.00
-75.8,20.3,0.13,0.00
-75.75,20.3,0.13,0.00
-75.7,20.3,0.13,0.00
-75.65,20.3,0.13,0.00
-75.6,20.3,0.13,0.00
-75.55,20.3,0.13,0.00
-75.5,20.3,0.13,0.00
-75.45,20.3,0.13,0.00
-75.4,20.3,0.13,0.00
-75.35,20.3,0.13,0.00
-75.25,20.3,0.13,0.00
-75.2,20.3,0.13,0.00
-75.15,20.3,0.13,0.00
-75.1,20.3,0.13,0.00
-75.05,20.3,0.13,0.00
-75,20.3,0.13,0.00
-74.95,20.3,0.13,0.00
-77.2,20.3,0.00,0.00
-76.15,20.3,0.00,0.00
-75.3,20.3,0.00,0.00
-74.7,20.3,0.00,0.00
-74.55,20.35,0.75,0.00
-74.4,20.35,0.75,0.00
-86.95,20.35,0.63,1.25
-74.65,20.35,0.63,0.00
-74.6,20.35,0.63,0.00
-74.5,20.35,0.63,0.00
-74.45,20.35,0.63,0.00
-74.95,20.35,0.38,0.00
-74.9,20.35,0.38,0.00
-74.85,20.35,0.38,0.00
-74.8,20.35,0.25,0.00
-74.75,20.35,0.25,0.25
-77.1,20.35,0.13,0.00
-77.05,20.35,0.13,0.00
-77,20.35,0.13,0.00
-76.95,20.35,0.13,0.00
-76.9,20.35,0.13,0.00
-76.85,20.35,0.13,0.00
-76.8,20.35,0.13,0.00
-76.75,20.35,0.13,0.00
-76.7,20.35,0.13,0.00
-76.65,20.35,0.13,0.00
-76.6,20.35,0.13,0.00
-76.55,20.35,0.13,0.00
-76.5,20.35,0.13,0.13
-76.4,20.35,0.13,0.25
-76.35,20.35,0.13,0.13
-76.3,20.35,0.13,0.13
-76.25,20.35,0.13,0.00
-76.2,20.35,0.13,0.00
-76.15,20.35,0.13,0.00
-76.1,20.35,0.13,0.00
-76.05,20.35,0.13,0.00
-76,20.35,0.13,0.00
-75.95,20.35,0.13,0.00
-75.9,20.35,0.13,0.00
-75.85,20.35,0.13,0.00
-75.8,20.35,0.13,0.00
-75.75,20.35,0.13,0.00
-75.7,20.35,0.13,0.00
-75.65,20.35,0.13,0.00
-75.6,20.35,0.13,0.00
-75.55,20.35,0.13,0.00
-75.5,20.35,0.13,0.00
-75.45,20.35,0.13,0.00
-75.4,20.35,0.13,0.00
-75.35,20.35,0.13,0.00
-75.3,20.35,0.13,0.00
-75,20.35,0.13,0.00
-76.45,20.35,0.00,0.00
-75.25,20.35,0.00,0.00
-75.2,20.35,0.00,0.00
-75.15,20.35,0.00,0.00
-75.1,20.35,0.00,0.00
-75.05,20.35,0.00,0.00
-74.7,20.35,0.00,0.00
-74.7,20.4,1.00,0.00
-75.55,20.4,0.88,0.88
-74.8,20.4,0.88,0.00
-74.75,20.4,0.88,0.88
-74.65,20.4,0.63,0.00
-74.6,20.4,0.63,0.00
-74.55,20.4,0.63,0.00
-74.5,20.4,0.63,0.00
-86.95,20.4,0.50,1.00
-86.9,20.4,0.50,1.00
-74.9,20.4,0.50,0.00
-74.85,20.4,0.50,0.00
-75,20.4,0.38,0.00
-74.95,20.4,0.38,0.00
-87,20.4,0.25,0.00
-77.05,20.4,0.13,0.00
-77,20.4,0.13,0.00
-76.95,20.4,0.13,0.00
-76.9,20.4,0.13,0.00
-76.85,20.4,0.13,0.00
-76.8,20.4,0.13,0.00
-76.75,20.4,0.13,0.00
-76.7,20.4,0.13,0.00
-76.65,20.4,0.13,0.00
-76.6,20.4,0.13,0.00
-76.55,20.4,0.13,0.00
-76.5,20.4,0.13,0.00
-76.4,20.4,0.13,0.00
-76.35,20.4,0.13,0.00
-76.3,20.4,0.13,0.00
-76.25,20.4,0.13,0.00
-76.2,20.4,0.13,0.00
-76.15,20.4,0.13,0.00
-76.1,20.4,0.13,0.00
-76.05,20.4,0.13,0.00
-76,20.4,0.13,0.00
-75.95,20.4,0.13,0.00
-75.9,20.4,0.13,0.00
-75.85,20.4,0.13,0.00
-75.8,20.4,0.13,0.00
-75.75,20.4,0.13,0.00
-75.7,20.4,0.13,0.00
-75.65,20.4,0.13,0.00
-75.6,20.4,0.13,0.00
-75.5,20.4,0.13,0.00
-75.15,20.4,0.13,0.00
-75.1,20.4,0.13,0.00
-75.05,20.4,0.13,0.00
-76.45,20.4,0.00,0.00
-75.45,20.4,0.00,0.00
-75.4,20.4,0.00,0.00
-75.35,20.4,0.00,0.00
-75.3,20.4,0.00,0.00
-75.25,20.4,0.00,0.00
-75.2,20.4,0.00,0.00
-75.6,20.45,1.00,0.00
-75.55,20.45,1.00,0.00
-75.35,20.45,1.00,0.00
-74.95,20.45,1.00,0.00
-75.5,20.45,0.88,0.00
-75.45,20.45,0.75,0.75
-75.4,20.45,0.75,0.75
-75.05,20.45,0.75,0.00
-74.7,20.45,0.75,0.00
-86.9,20.45,0.63,1.25
-75.2,20.45,0.63,0.63
-75.15,20.45,0.63,0.63
-75.1,20.45,0.63,0.63
-74.75,20.45,0.63,0.63
-74.65,20.45,0.63,0.00
-74.6,20.45,0.63,0.00
-74.55,20.45,0.63,0.00
-86.95,20.45,0.50,1.00
-74.8,20.45,0.50,0.00
-86.85,20.45,0.38,0.75
-75.3,20.45,0.38,0.00
-75.25,20.45,0.38,0.38
-75,20.45,0.38,0.00
-74.9,20.45,0.38,0.00
-74.85,20.45,0.38,0.00
-77.05,20.45,0.13,0.00
-77,20.45,0.13,0.00
-76.95,20.45,0.13,0.00
-76.9,20.45,0.13,0.00
-76.85,20.45,0.13,0.00
-76.8,20.45,0.13,0.00
-76.75,20.45,0.13,0.00
-76.7,20.45,0.13,0.00
-76.65,20.45,0.13,0.00
-76.6,20.45,0.13,0.00
-76.55,20.45,0.13,0.00
-76.5,20.45,0.13,0.00
-76.45,20.45,0.13,0.00
-76.4,20.45,0.13,0.00
-76.35,20.45,0.13,0.00
-76.3,20.45,0.13,0.00
-76.25,20.45,0.13,0.00
-76.2,20.45,0.13,0.00
-76.15,20.45,0.13,0.00
-76.1,20.45,0.13,0.00
-76.05,20.45,0.13,0.00
-76,20.45,0.13,0.00
-75.95,20.45,0.13,0.00
-75.9,20.45,0.13,0.00
-75.85,20.45,0.13,0.00
-75.8,20.45,0.13,0.00
-75.75,20.45,0.13,0.00
-75.7,20.45,0.13,0.00
-75.65,20.45,0.13,0.00
-75.65,20.5,1.00,1.00
-75.6,20.5,1.00,1.00
-75.5,20.5,0.88,0.88
-75.05,20.5,0.88,0.00
-74.85,20.5,0.88,0.00
-86.8,20.5,0.75,1.50
-75.55,20.5,0.75,0.75
-75.45,20.5,0.75,0.75
-75.4,20.5,0.75,0.00
-75.3,20.5,0.75,0.75
-75.25,20.5,0.75,0.75
-74.8,20.5,0.75,0.00
-74.6,20.5,0.75,0.00
-86.85,20.5,0.63,1.25
-75.2,20.5,0.63,0.63
-75.15,20.5,0.63,0.63
-75.1,20.5,0.63,0.63
-74.75,20.5,0.63,0.00
-74.7,20.5,0.63,0.00
-74.65,20.5,0.63,0.00
-86.95,20.5,0.38,0.75
-74.95,20.5,0.38,0.38
-74.9,20.5,0.38,0.00
-86.9,20.5,0.25,0.50
-75.35,20.5,0.25,0.25
-77.05,20.5,0.13,0.00
-76.95,20.5,0.13,0.00
-76.9,20.5,0.13,0.00
-76.85,20.5,0.13,0.00
-76.8,20.5,0.13,0.00
-76.75,20.5,0.13,0.00
-76.7,20.5,0.13,0.00
-76.65,20.5,0.13,0.00
-76.6,20.5,0.13,0.00
-76.55,20.5,0.13,0.00
-76.45,20.5,0.13,0.00
-76.4,20.5,0.13,0.00
-76.25,20.5,0.13,0.00
-76.2,20.5,0.13,0.00
-76.15,20.5,0.13,0.00
-76.1,20.5,0.13,0.00
-76.05,20.5,0.13,0.00
-76,20.5,0.13,0.00
-75.95,20.5,0.13,0.00
-75.9,20.5,0.13,0.00
-75.85,20.5,0.13,0.00
-75.8,20.5,0.13,0.00
-75.75,20.5,0.13,0.00
-75.7,20.5,0.13,0.00
-75,20.5,0.13,0.00
-77,20.5,0.00,0.00
-76.5,20.5,0.00,0.00
-76.35,20.5,0.00,0.00
-76.3,20.5,0.00,0.00
-75.65,20.55,1.00,1.00
-75.6,20.55,0.88,0.00
-75.5,20.55,0.88,0.88
-74.9,20.55,0.88,0.00
-75.55,20.55,0.75,0.75
-75.45,20.55,0.75,0.75
-75.4,20.55,0.75,0.75
-75.35,20.55,0.75,0.75
-75.3,20.55,0.75,0.75
-75.25,20.55,0.75,0.75
-75.2,20.55,0.75,0.75
-75,20.55,0.75,0.75
-74.95,20.55,0.75,0.00
-74.8,20.55,0.75,0.00
-74.75,20.55,0.75,0.00
-86.9,20.55,0.63,1.25
-86.85,20.55,0.63,1.25
-75.1,20.55,0.63,0.63
-75.05,20.55,0.63,0.63
-74.7,20.55,0.63,0.00
-75.15,20.55,0.50,0.50
-86.75,20.55,0.38,0.00
-74.85,20.55,0.38,0.38
-86.8,20.55,0.25,0.00
-77.1,20.55,0.13,0.00
-77.05,20.55,0.13,0.00
-76.9,20.55,0.13,0.00
-76.85,20.55,0.13,0.00
-76.8,20.55,0.13,0.00
-76.75,20.55,0.13,0.00
-76.7,20.55,0.13,0.00
-76.65,20.55,0.13,0.00
-76.6,20.55,0.13,0.00
-76.55,20.55,0.13,0.00
-76.5,20.55,0.13,0.00
-76.45,20.55,0.13,0.00
-76.2,20.55,0.13,0.00
-76.15,20.55,0.13,0.00
-76.1,20.55,0.13,0.00
-76.05,20.55,0.13,0.00
-76,20.55,0.13,0.00
-75.95,20.55,0.13,0.00
-75.9,20.55,0.13,0.00
-75.85,20.55,0.13,0.00
-75.8,20.55,0.13,0.00
-75.75,20.55,0.13,0.00
-75.7,20.55,0.13,0.00
-77,20.55,0.00,0.00
-76.95,20.55,0.00,0.00
-76.4,20.55,0.00,0.00
-76.35,20.55,0.00,0.00
-76.3,20.55,0.00,0.00
-76.25,20.55,0.00,0.00
-75.65,20.6,1.00,0.00
-75.55,20.6,0.88,0.88
-75.5,20.6,0.88,0.88
-75.35,20.6,0.88,0.00
-75.6,20.6,0.75,0.75
-75.3,20.6,0.75,0.00
-75.25,20.6,0.75,0.00
-75.2,20.6,0.75,0.00
-75.05,20.6,0.75,0.00
-75,20.6,0.75,0.00
-74.95,20.6,0.75,0.00
-74.9,20.6,0.75,0.00
-74.8,20.6,0.75,0.00
-75.45,20.6,0.63,0.63
-75.1,20.6,0.63,0.63
-75.15,20.6,0.50,0.50
-74.75,20.6,0.50,0.00
-86.75,20.6,0.25,0.00
-74.85,20.6,0.25,0.25
-77.2,20.6,0.13,0.00
-77.15,20.6,0.13,0.00
-76.85,20.6,0.13,0.00
-76.8,20.6,0.13,0.00
-76.75,20.6,0.13,0.00
-76.7,20.6,0.13,0.00
-76.65,20.6,0.13,0.00
-76.6,20.6,0.13,0.00
-76.55,20.6,0.13,0.00
-76.45,20.6,0.13,0.00
-76.4,20.6,0.13,0.00
-76.35,20.6,0.13,0.00
-76.3,20.6,0.13,0.00
-76.25,20.6,0.13,0.00
-76.2,20.6,0.13,0.00
-76.15,20.6,0.13,0.00
-76.1,20.6,0.13,0.00
-76.05,20.6,0.13,0.00
-76,20.6,0.13,0.00
-75.9,20.6,0.13,0.00
-75.85,20.6,0.13,0.00
-75.8,20.6,0.13,0.00
-75.75,20.6,0.13,0.00
-75.7,20.6,0.13,0.00
-77.1,20.6,0.00,0.00
-77.05,20.6,0.00,0.00
-77,20.6,0.00,0.00
-76.95,20.6,0.00,0.00
-76.9,20.6,0.00,0.00
-76.5,20.6,0.00,0.00
-75.95,20.6,0.00,0.00
-75.4,20.6,0.00,0.00
